codice_utente|scuola|regione|nazionale
"ANMM80302P"|0.0|5.6|5.7
"ANMM80303Q"|0.0|5.6|5.7
"ANMM80401D"|0.0|5.6|5.7
"ANMM80402E"|0.0|5.6|5.7
"ANMM805019"|0.0|5.6|5.7
"ANMM806015"|9.1|5.6|5.7
"ANMM806026"|0.0|5.6|5.7
"ANMM807011"|11.1|5.6|5.7
"ANMM80801R"|0.0|5.6|5.7
"ANMM80802T"|0.0|5.6|5.7
"ANMM80803V"|14.3|5.6|5.7
"ANMM80901L"|0.0|5.6|5.7
"ANMM80902N"|0.0|5.6|5.7
"ANMM81001R"|7.7|5.6|5.7
"ANMM81101L"|7.1|5.6|5.7
"ANMM81201C"|7.7|5.6|5.7
"ANMM81202D"|0.0|5.6|5.7
"ANMM813018"|0.0|5.6|5.7
"ANMM814014"|0.0|5.6|5.7
"ANMM81501X"|0.0|5.6|5.7
"ANMM81601Q"|8.7|5.6|5.7
"ANMM81701G"|3.8|5.6|5.7
"ANMM81801B"|12.5|5.6|5.7
"ANMM819017"|0.0|5.6|5.7
"ANMM82001B"|12.5|5.6|5.7
"ANMM82301V"|5.3|5.6|5.7
"ANMM82401P"|0.0|5.6|5.7
"ANMM82501E"|21.4|5.6|5.7
"ANMM82601A"|4.2|5.6|5.7
"ANMM827016"|0.0|5.6|5.7
"ANMM828012"|11.5|5.6|5.7
"ANMM82901T"|10.5|5.6|5.7
"ANMM82902V"|0.0|5.6|5.7
"ANMM830012"|0.0|5.6|5.7
"ANMM830023"|5.3|5.6|5.7
"ANMM83101T"|7.4|5.6|5.7
"ANMM83201N"|14.3|5.6|5.7
"ANMM83301D"|10.8|5.6|5.7
"ANMM834019"|11.1|5.6|5.7
"ANMM83402A"|0.0|5.6|5.7
"ANMM83403B"|7.7|5.6|5.7
"ANMM835015"|9.1|5.6|5.7
"ANMM835026"|0.0|5.6|5.7
"ANMM836011"|0.0|5.6|5.7
"ANMM83701R"|0.0|5.6|5.7
"ANMM83702T"|33.3|5.6|5.7
"ANMM83801L"|0.0|5.6|5.7
"ANMM83802N"||5.6|5.7
"ANMM83901C"|0.0|5.6|5.7
"ANMM84001L"|15.8|5.6|5.7
"ANMM84101C"|0.0|5.6|5.7
"ANMM842018"|6.9|5.6|5.7
"ANMM842029"|0.0|5.6|5.7
"ANMM843014"|0.0|5.6|5.7
"ANMM84401X"|7.4|5.6|5.7
"ANMM84501Q"|0.0|5.6|5.7
"ANMM84601G"|0.0|5.6|5.7
"ANMM84701B"|0.0|5.6|5.7
"ANMM848017"|5.3|5.6|5.7
"ANMM849013"|0.0|5.6|5.7
"ANMM850017"|7.4|5.6|5.7
"ANMM851013"|0.0|5.6|5.7
"ANMM85201V"|0.0|5.6|5.7
"ANPC010006"|3.5|4.6|4.5
"ANPC03000B"|0.0|4.6|4.5
"ANPC040002"|4.3|4.6|4.5
"ANPC060007"|2.0|4.6|4.5
"ANPS00201B"|0.0|4.6|4.5
"ANPS009016"|5.9|4.6|4.5
"ANPS010009"|4.8|4.6|4.5
"ANPS012012"|6.5|4.6|4.5
"ANPS03000E"|4.1|4.6|4.5
"ANPS040005"|9.6|4.6|4.5
"ANPS05000Q"|3.7|4.6|4.5
"ANPS05001R"|0.0|4.6|4.5
"ANRA001026"|11.1|4.6|4.5
"ANRC01301A"|0.0|4.6|4.5
"ANRC01302B"|4.3|4.6|4.5
"ANRH008014"|0.0|4.6|4.5
"ANRH01901E"|3.8|4.6|4.5
"ANRI00101R"|6.8|4.6|4.5
"ANRI01101B"|0.0|4.6|4.5
"ANRI013013"|0.0|4.6|4.5
"ANRI01601E"|0.0|4.6|4.5
"ANRI01602G"|5.8|4.6|4.5
"ANRI018016"|14.3|4.6|4.5
"ANSD01000Q"|3.3|4.6|4.5
"ANSD01001R"|0.0|4.6|4.5
"ANSD01002T"|0.0|4.6|4.5
"ANTA01701E"|4.2|4.6|4.5
"ANTD002017"|0.0|4.6|4.5
"ANTD00401V"|0.0|4.6|4.5
"ANTD008016"|21.4|4.6|4.5
"ANTD009012"|7.1|4.6|4.5
"ANTD01201T"|9.4|4.6|4.5
"ANTD017011"|7.1|4.6|4.5
"ANTD02000Q"|10.2|4.6|4.5
"ANTD05000G"|4.5|4.6|4.5
"ANTE00401A"|8.3|4.6|4.5
"ANTE01000L"|3.8|4.6|4.5
"ANTF011018"|2.6|4.6|4.5
"ANTF01401Q"|10.7|4.6|4.5
"ANTF018013"|9.3|4.6|4.5
"ANTF03000L"|0.0|4.6|4.5
"ANTH014017"|5.3|4.6|4.5
"APEE00100N"|4.4|3.1|3.3
"APEE00101P"|4.4|3.1|3.3
"APEE00106X"|4.4|3.1|3.3
"APEE001071"|4.4|3.1|3.3
"APEE001082"|4.4|3.1|3.3
"APEE004005"|3.1|3.1|3.3
"APEE00412P"|3.1|3.1|3.3
"APEE00414R"|3.1|3.1|3.3
"APEE00415T"|3.1|3.1|3.3
"APEE01000C"|1.6|3.1|3.3
"APEE01005N"|1.6|3.1|3.3
"APEE01006P"|1.6|3.1|3.3
"APEE01007Q"|1.6|3.1|3.3
"APEE01008R"|1.6|3.1|3.3
"APEE01009T"|1.6|3.1|3.3
"APEE01010X"|1.6|3.1|3.3
"APEE012004"|0.0|3.1|3.3
"APEE012015"|0.0|3.1|3.3
"APEE012037"|0.0|3.1|3.3
"APEE012059"|0.0|3.1|3.3
"APEE01211L"|0.0|3.1|3.3
"APEE01213P"|0.0|3.1|3.3
"APEE01215R"|0.0|3.1|3.3
"APEE01300X"|0.0|3.1|3.3
"APEE013011"|0.0|3.1|3.3
"APEE01500G"|0.0|3.1|3.3
"APEE01501L"|0.0|3.1|3.3
"APEE01502N"|0.0|3.1|3.3
"APEE01503P"|0.0|3.1|3.3
"APEE01505R"|0.0|3.1|3.3
"APEE01508X"|0.0|3.1|3.3
"APEE015125"|0.0|3.1|3.3
"APEE01600B"|0.0|3.1|3.3
"APEE01601C"|0.0|3.1|3.3
"APEE01603E"|0.0|3.1|3.3
"APEE01605L"|0.0|3.1|3.3
"APEE017007"|3.1|3.1|3.3
"APEE017029"|3.1|3.1|3.3
"APEE01900V"|7.9|3.1|3.3
"APEE01901X"|7.9|3.1|3.3
"APEE019065"|7.9|3.1|3.3
"APEE019076"|7.9|3.1|3.3
"APEE02200P"|3.2|3.1|3.3
"APEE02201Q"|3.2|3.1|3.3
"APEE02203T"|3.2|3.1|3.3
"APEE02300E"|3.8|3.1|3.3
"APEE02301G"|3.8|3.1|3.3
"APEE02303N"|3.8|3.1|3.3
"APEE02304P"|3.8|3.1|3.3
"APEE02400A"|4.3|3.1|3.3
"APEE02402C"|4.3|3.1|3.3
"APEE02405G"|4.3|3.1|3.3
"APEE02406L"|4.3|3.1|3.3
"APEE02700T"|4.5|3.1|3.3
"APEE02701V"|4.5|3.1|3.3
"APEE027031"|4.5|3.1|3.3
"APEE02800N"|5.7|3.1|3.3
"APEE02802Q"|5.7|3.1|3.3
"APEE02803R"|5.7|3.1|3.3
"APEE028071"|5.7|3.1|3.3
"APEE02900D"|1.8|3.1|3.3
"APEE02901E"|1.8|3.1|3.3
"APEE02902G"|1.8|3.1|3.3
"APEE02903L"|1.8|3.1|3.3
"APEE02908T"|1.8|3.1|3.3
"APEE032009"|6.0|3.1|3.3
"APEE03201A"|6.0|3.1|3.3
"APEE03202B"|6.0|3.1|3.3
"APEE03203C"|6.0|3.1|3.3
"APEE03205E"|6.0|3.1|3.3
"APEE03500R"|2.9|3.1|3.3
"APEE03501T"|2.9|3.1|3.3
"APEE03502V"|2.9|3.1|3.3
"APEE03503X"|2.9|3.1|3.3
"APEE035074"|2.9|3.1|3.3
"APEE03600L"|8.2|3.1|3.3
"APEE03601N"|8.2|3.1|3.3
"APEE03602P"|8.2|3.1|3.3
"APEE03604R"|8.2|3.1|3.3
"APEE804015"|0.0|3.1|3.3
"APEE804037"|0.0|3.1|3.3
"APEE804048"|0.0|3.1|3.3
"APEE805011"|6.7|3.1|3.3
"APEE805033"|6.7|3.1|3.3
"APEE805044"|6.7|3.1|3.3
"APEE80601R"|0.0|3.1|3.3
"APEE80604X"|0.0|3.1|3.3
"APEE80801C"|7.4|3.1|3.3
"APEE80802D"|7.4|3.1|3.3
"APEE80803E"|7.4|3.1|3.3
"APEE809018"|0.0|3.1|3.3
"APEE809029"|0.0|3.1|3.3
"APEE80903A"|0.0|3.1|3.3
"APEE80904B"|0.0|3.1|3.3
"APEE81001C"|0.0|3.1|3.3
"APEE811018"|12.5|3.1|3.3
"APEE811029"|12.5|3.1|3.3
"APEE81103A"|12.5|3.1|3.3
"APEE812014"|0.0|3.1|3.3
"APEE812025"|0.0|3.1|3.3
"APEE81301X"|0.0|3.1|3.3
"APEE813021"|0.0|3.1|3.3
"APEE81401Q"|0.0|3.1|3.3
"APEE81404V"|0.0|3.1|3.3
"APEE81405X"|0.0|3.1|3.3
"APEE814072"|0.0|3.1|3.3
"APEE814083"|0.0|3.1|3.3
"APEE814094"|0.0|3.1|3.3
"APEE81501G"|0.0|3.1|3.3
"APEE81502L"|0.0|3.1|3.3
"APEE81503N"|0.0|3.1|3.3
"APEE817017"|5.3|3.1|3.3
"APEE817028"|5.3|3.1|3.3
"APEE817028"|0.0|3.1|3.3
"APEE817039"|5.3|3.1|3.3
"APEE817039"|0.0|3.1|3.3
"APEE81704A"|5.3|3.1|3.3
"APEE81704A"|0.0|3.1|3.3
"APEE818013"|5.3|3.1|3.3
"APEE818024"|5.3|3.1|3.3
"APEE81901V"|0.0|3.1|3.3
"APEE81902X"|0.0|3.1|3.3
"APEE820013"|0.0|3.1|3.3
"APEE82101V"|4.8|3.1|3.3
"APEE82102X"|4.8|3.1|3.3
"APEE821031"|4.8|3.1|3.3
"APEE821042"|4.8|3.1|3.3
"APEE82201P"|0.0|3.1|3.3
"APEE82202Q"|0.0|3.1|3.3
"APEE82203R"|0.0|3.1|3.3
"APEE82204T"|0.0|3.1|3.3
"APEE82205V"|0.0|3.1|3.3
"APEE82206X"|0.0|3.1|3.3
"APEE82301E"|6.3|3.1|3.3
"APEE82401A"|25.0|3.1|3.3
"APEE825016"|0.0|3.1|3.3
"APEE825027"|0.0|3.1|3.3
"APEE825038"|0.0|3.1|3.3
"APEE825049"|0.0|3.1|3.3
"APEE82505A"|0.0|3.1|3.3
"APEE826012"|0.0|3.1|3.3
"APEE82701T"|4.3|3.1|3.3
"APEE82703X"|4.3|3.1|3.3
"APEE827041"|4.3|3.1|3.3
"APEE827052"|4.3|3.1|3.3
"APEE82801N"|0.0|3.1|3.3
"APMM004004"|4.5|5.6|5.7
"APMM01900T"|8.6|5.6|5.7
"APMM05700L"|12.1|5.6|5.7
"APMM05800C"|14.6|5.6|5.7
"APMM059008"|2.3|5.6|5.7
"APMM061008"|6.0|5.6|5.7
"APMM062004"|18.2|5.6|5.7
"APMM062015"|5.6|5.6|5.7
"APMM062026"|0.0|5.6|5.7
"APMM062037"|33.3|5.6|5.7
"APMM804025"|10.0|5.6|5.7
"APMM804036"|0.0|5.6|5.7
"APMM805054"|0.0|5.6|5.7
"APMM805065"|0.0|5.6|5.7
"APMM80601Q"|8.8|5.6|5.7
"APMM80801B"|0.0|5.6|5.7
"APMM80802C"|0.0|5.6|5.7
"APMM809017"|0.0|5.6|5.7
"APMM809028"|0.0|5.6|5.7
"APMM809039"|0.0|5.6|5.7
"APMM81001B"|4.2|5.6|5.7
"APMM811017"|0.0|5.6|5.7
"APMM811028"|0.0|5.6|5.7
"APMM812013"|0.0|5.6|5.7
"APMM812024"|0.0|5.6|5.7
"APMM81301V"|0.0|5.6|5.7
"APMM81302X"|12.5|5.6|5.7
"APMM81401P"|0.0|5.6|5.7
"APMM81402Q"|0.0|5.6|5.7
"APMM81403R"|25.0|5.6|5.7
"APMM81404T"|0.0|5.6|5.7
"APMM81501E"|18.2|5.6|5.7
"APMM817016"|5.0|5.6|5.7
"APMM817027"|0.0|5.6|5.7
"APMM818012"|8.1|5.6|5.7
"APMM81901T"|0.0|5.6|5.7
"APMM81902V"|0.0|5.6|5.7
"APMM820012"|8.0|5.6|5.7
"APMM82101T"|0.0|5.6|5.7
"APMM82201N"|0.0|5.6|5.7
"APMM82202P"|0.0|5.6|5.7
"APMM82203Q"|8.3|5.6|5.7
"APMM82301D"|10.5|5.6|5.7
"APMM824019"|4.3|5.6|5.7
"APMM82402A"|14.3|5.6|5.7
"APMM825015"|10.0|5.6|5.7
"APMM825026"|20.0|5.6|5.7
"APMM825037"|8.3|5.6|5.7
"APMM826011"|6.7|5.6|5.7
"APMM826022"|10.0|5.6|5.7
"APMM82701R"|0.0|5.6|5.7
"APMM82702T"|0.0|5.6|5.7
"APMM82703V"|0.0|5.6|5.7
"APMM82801L"|6.1|5.6|5.7
"APPC00302Q"|2.8|4.6|4.5
"APPC00401E"|14.3|4.6|4.5
"APPC01000R"|1.4|4.6|4.5
"APPC02000B"|5.3|4.6|4.5
"APPM007016"|8.3|4.6|4.5
"APPS002012"|0.0|4.6|4.5
"APPS002023"|0.0|4.6|4.5
"APPS01000X"|3.2|4.6|4.5
"APPS02000E"|3.1|4.6|4.5
"APPS030005"|3.4|4.6|4.5
"APRC00201E"|3.1|4.6|4.5
"APRC00301A"|4.5|4.6|4.5
"APRC004016"|25.0|4.6|4.5
"APRC00601T"|10.3|4.6|4.5
"APRH00201Q"|0.0|4.6|4.5
"APRH01000N"|2.3|4.6|4.5
"APRH01001P"|0.0|4.6|4.5
"APRI00401V"|0.0|4.6|4.5
"APRI00601E"|8.5|4.6|4.5
"APRI02000Q"|1.9|4.6|4.5
"APRI02001R"|0.0|4.6|4.5
"APRI03000A"|3.0|4.6|4.5
"APSD00101L"|0.0|4.6|4.5
"APSD01000A"|2.5|4.6|4.5
"APSL001013"|0.0|4.6|4.5
"APTA00801A"|5.5|4.6|4.5
"APTD00201T"|6.7|4.6|4.5
"APTD00202V"|0.0|4.6|4.5
"APTD00203X"|0.0|4.6|4.5
"APTD00401D"|6.3|4.6|4.5
"APTD030001"|0.0|4.6|4.5
"APTD04000G"|6.8|4.6|4.5
"APTD07000B"|4.7|4.6|4.5
"APTE010007"|5.4|4.6|4.5
"APTF010002"|9.1|4.6|4.5
"APTF02000L"|7.4|4.6|4.5
"APTL00701B"|7.1|4.6|4.5
"AQEE002004"|6.3|3.6|3.3
"AQEE002048"|6.3|3.6|3.3
"AQEE002059"|6.3|3.6|3.3
"AQEE00300X"|9.1|3.6|3.3
"AQEE003033"|9.1|3.6|3.3
"AQEE003044"|9.1|3.6|3.3
"AQEE003055"|9.1|3.6|3.3
"AQEE00400Q"|5.8|3.6|3.3
"AQEE00401R"|5.8|3.6|3.3
"AQEE004051"|5.8|3.6|3.3
"AQEE004095"|5.8|3.6|3.3
"AQEE00413A"|5.8|3.6|3.3
"AQEE00600B"|3.6|3.6|3.3
"AQEE00601C"|3.6|3.6|3.3
"AQEE00602D"|3.6|3.6|3.3
"AQEE006198"|3.6|3.6|3.3
"AQEE00620A"|3.6|3.6|3.3
"AQEE007007"|16.7|3.6|3.3
"AQEE00704B"|16.7|3.6|3.3
"AQEE00707E"|16.7|3.6|3.3
"AQEE00709L"|16.7|3.6|3.3
"AQEE016002"|4.5|3.6|3.3
"AQEE016013"|4.5|3.6|3.3
"AQEE016024"|4.5|3.6|3.3
"AQEE01700T"|8.9|3.6|3.3
"AQEE017031"|8.9|3.6|3.3
"AQEE017042"|8.9|3.6|3.3
"AQEE017053"|8.9|3.6|3.3
"AQEE017075"|8.9|3.6|3.3
"AQEE017075"|0.0|3.6|3.3
"AQEE017086"|0.0|3.6|3.3
"AQEE017086"|8.9|3.6|3.3
"AQEE017097"|8.9|3.6|3.3
"AQEE017097"|0.0|3.6|3.3
"AQEE01900D"|1.8|3.6|3.3
"AQEE01901E"|1.8|3.6|3.3
"AQEE01902G"|1.8|3.6|3.3
"AQEE01905P"|1.8|3.6|3.3
"AQEE02600L"|7.1|3.6|3.3
"AQEE02601N"|7.1|3.6|3.3
"AQEE026081"|7.1|3.6|3.3
"AQEE026092"|7.1|3.6|3.3
"AQEE026104"|7.1|3.6|3.3
"AQEE026115"|7.1|3.6|3.3
"AQEE031004"|0.0|3.6|3.3
"AQEE031037"|0.0|3.6|3.3
"AQEE031048"|0.0|3.6|3.3
"AQEE03107B"|0.0|3.6|3.3
"AQEE052005"|0.0|3.6|3.3
"AQEE05210L"|0.0|3.6|3.3
"AQEE05212P"|0.0|3.6|3.3
"AQEE052181"|0.0|3.6|3.3
"AQEE70001G"|0.0|3.6|3.3
"AQEE81203R"|0.0|3.6|3.3
"AQEE81204T"|0.0|3.6|3.3
"AQEE81205V"|0.0|3.6|3.3
"AQEE81301E"|0.0|3.6|3.3
"AQEE81302G"|0.0|3.6|3.3
"AQEE81401A"|15.0|3.6|3.3
"AQEE81403C"|15.0|3.6|3.3
"AQEE81404D"|15.0|3.6|3.3
"AQEE815016"|5.3|3.6|3.3
"AQEE815038"|5.3|3.6|3.3
"AQEE81505A"|0.0|3.6|3.3
"AQEE81505A"|5.3|3.6|3.3
"AQEE81506B"|0.0|3.6|3.3
"AQEE81506B"|5.3|3.6|3.3
"AQEE81507C"|0.0|3.6|3.3
"AQEE81507C"|5.3|3.6|3.3
"AQEE816012"|0.0|3.6|3.3
"AQEE81701T"|6.3|3.6|3.3
"AQEE81702V"|6.3|3.6|3.3
"AQEE81901D"|9.1|3.6|3.3
"AQEE81902E"|9.1|3.6|3.3
"AQEE81903G"|9.1|3.6|3.3
"AQEE82001N"|0.0|3.6|3.3
"AQEE82002P"|0.0|3.6|3.3
"AQEE82003Q"|7.7|3.6|3.3
"AQEE82003Q"|0.0|3.6|3.3
"AQEE82004R"|7.7|3.6|3.3
"AQEE82004R"|0.0|3.6|3.3
"AQEE82101D"|4.2|3.6|3.3
"AQEE823015"|6.5|3.6|3.3
"AQEE823026"|6.5|3.6|3.3
"AQEE823048"|6.5|3.6|3.3
"AQEE823059"|6.5|3.6|3.3
"AQEE82307B"|6.5|3.6|3.3
"AQEE82308C"|6.5|3.6|3.3
"AQEE824011"|6.3|3.6|3.3
"AQEE824022"|6.3|3.6|3.3
"AQEE824033"|6.3|3.6|3.3
"AQEE824044"|6.3|3.6|3.3
"AQEE824055"|6.3|3.6|3.3
"AQEE82501R"|9.1|3.6|3.3
"AQEE82503V"|9.1|3.6|3.3
"AQEE82504X"|9.1|3.6|3.3
"AQEE82601L"|3.7|3.6|3.3
"AQEE82602N"|3.7|3.6|3.3
"AQEE82603P"|3.7|3.6|3.3
"AQEE82604Q"|3.7|3.6|3.3
"AQEE82605R"|3.7|3.6|3.3
"AQEE82606T"|3.7|3.6|3.3
"AQEE82606T"|0.0|3.6|3.3
"AQEE82607V"|3.7|3.6|3.3
"AQEE82607V"|0.0|3.6|3.3
"AQEE82608X"|3.7|3.6|3.3
"AQEE82608X"|0.0|3.6|3.3
"AQEE826091"|3.7|3.6|3.3
"AQEE826091"|0.0|3.6|3.3
"AQEE82701C"|0.0|3.6|3.3
"AQEE82702D"|0.0|3.6|3.3
"AQEE82703E"|0.0|3.6|3.3
"AQEE828018"|0.0|3.6|3.3
"AQEE828029"|0.0|3.6|3.3
"AQEE829014"|5.6|3.6|3.3
"AQEE829025"|5.6|3.6|3.3
"AQEE829036"|5.6|3.6|3.3
"AQEE829047"|5.6|3.6|3.3
"AQEE831014"|3.3|3.6|3.3
"AQEE831025"|3.3|3.6|3.3
"AQEE831036"|3.3|3.6|3.3
"AQEE83201X"|0.0|3.6|3.3
"AQEE832021"|0.0|3.6|3.3
"AQEE832032"|0.0|3.6|3.3
"AQEE832043"|0.0|3.6|3.3
"AQEE832054"|0.0|3.6|3.3
"AQEE83301Q"|3.4|3.6|3.3
"AQEE83302R"|3.4|3.6|3.3
"AQEE83303T"|3.4|3.6|3.3
"AQEE83304V"|3.4|3.6|3.3
"AQEE833061"|3.4|3.6|3.3
"AQEE83401G"|3.4|3.6|3.3
"AQEE83402L"|3.4|3.6|3.3
"AQEE83403N"|3.4|3.6|3.3
"AQEE83404P"|3.4|3.6|3.3
"AQEE83501B"|0.0|3.6|3.3
"AQEE83502C"|0.0|3.6|3.3
"AQEE83503D"|0.0|3.6|3.3
"AQEE836017"|3.4|3.6|3.3
"AQEE837013"|0.0|3.6|3.3
"AQEE837024"|7.7|3.6|3.3
"AQEE837035"|0.0|3.6|3.3
"AQEE837046"|7.7|3.6|3.3
"AQEE83801V"|4.0|3.6|3.3
"AQEE83802X"|4.0|3.6|3.3
"AQEE838031"|4.0|3.6|3.3
"AQEE838042"|4.0|3.6|3.3
"AQEE83901P"|3.0|3.6|3.3
"AQEE83902Q"|3.0|3.6|3.3
"AQEE83903R"|3.0|3.6|3.3
"AQEE83904T"|3.0|3.6|3.3
"AQEE83905V"|3.0|3.6|3.3
"AQMM001007"|11.8|6.9|5.7
"AQMM002003"|8.8|6.9|5.7
"AQMM01300D"|9.0|6.9|5.7
"AQMM015005"|3.3|6.9|5.7
"AQMM02400X"|8.3|6.9|5.7
"AQMM028007"|7.1|6.9|5.7
"AQMM05500G"|0.0|6.9|5.7
"AQMM060003"|13.0|6.9|5.7
"AQMM06900D"|17.4|6.9|5.7
"AQMM81201N"|0.0|6.9|5.7
"AQMM81202P"|0.0|6.9|5.7
"AQMM81301D"|14.3|6.9|5.7
"AQMM814019"|0.0|6.9|5.7
"AQMM81402A"|0.0|6.9|5.7
"AQMM81403B"|0.0|6.9|5.7
"AQMM815015"|6.3|6.9|5.7
"AQMM815026"|0.0|6.9|5.7
"AQMM815048"|0.0|6.9|5.7
"AQMM816011"|0.0|6.9|5.7
"AQMM81701R"|4.8|6.9|5.7
"AQMM81901C"|0.0|6.9|5.7
"AQMM81902D"|0.0|6.9|5.7
"AQMM82001L"|0.0|6.9|5.7
"AQMM82002N"|0.0|6.9|5.7
"AQMM82101C"|0.0|6.9|5.7
"AQMM823025"|0.0|6.9|5.7
"AQMM823036"|0.0|6.9|5.7
"AQMM823047"|20.0|6.9|5.7
"AQMM82401X"|0.0|6.9|5.7
"AQMM824021"|0.0|6.9|5.7
"AQMM82501Q"|0.0|6.9|5.7
"AQMM82502R"|0.0|6.9|5.7
"AQMM82503T"|0.0|6.9|5.7
"AQMM82601G"|9.1|6.9|5.7
"AQMM82602L"|0.0|6.9|5.7
"AQMM82701B"|7.7|6.9|5.7
"AQMM828017"|0.0|6.9|5.7
"AQMM829013"|17.6|6.9|5.7
"AQMM831013"|0.0|6.9|5.7
"AQMM831024"|6.7|6.9|5.7
"AQMM83201V"|0.0|6.9|5.7
"AQMM83301P"|22.2|6.9|5.7
"AQMM83401E"|5.3|6.9|5.7
"AQMM83402G"|0.0|6.9|5.7
"AQMM83501A"|28.0|6.9|5.7
"AQMM836016"|5.4|6.9|5.7
"AQMM837012"|20.0|6.9|5.7
"AQMM837023"|0.0|6.9|5.7
"AQMM83801T"|4.5|6.9|5.7
"AQMM83901N"|14.3|6.9|5.7
"AQMM83902P"|0.0|6.9|5.7
"AQPC00101N"|7.1|5.3|4.5
"AQPC00801C"|8.0|5.3|4.5
"AQPC012014"|8.6|5.3|4.5
"AQPM00101T"|7.4|5.3|4.5
"AQPM01000G"|4.1|5.3|4.5
"AQPM03000R"|6.7|5.3|4.5
"AQPS00201L"|0.0|5.3|4.5
"AQPS01000E"|6.2|5.3|4.5
"AQPS03000Q"|6.9|5.3|4.5
"AQPS04000A"|11.1|5.3|4.5
"AQPS050001"|7.7|5.3|4.5
"AQRA003012"|5.9|5.3|4.5
"AQRA010004"|7.9|5.3|4.5
"AQRA010015"|6.7|5.3|4.5
"AQRA010026"|5.9|5.3|4.5
"AQRC003011"|0.0|5.3|4.5
"AQRH010008"|5.9|5.3|4.5
"AQRI00201T"|16.7|5.3|4.5
"AQRI007011"|5.0|5.3|4.5
"AQSD007016"|8.7|5.3|4.5
"AQSD008012"|7.4|5.3|4.5
"AQSD01201N"|2.2|5.3|4.5
"AQTD00201C"|0.0|5.3|4.5
"AQTD00601Q"|4.2|5.3|4.5
"AQTD011017"|10.5|5.3|4.5
"AQTD01301V"|5.4|5.3|4.5
"AQTD070002"|0.0|5.3|4.5
"AQTD08000L"|0.0|5.3|4.5
"AQTE01101P"|0.0|5.3|4.5
"AQTF006012"|5.6|5.3|4.5
"AQTF014011"|8.1|5.3|4.5
"AQTF01601L"|10.1|5.3|4.5
"AQTL00301P"|4.2|5.3|4.5
"AQTL006016"|9.1|5.3|4.5
"AQTL013019"|0.0|5.3|4.5
"AREE00900D"|0.0|3.1|3.3
"AREE00901E"|0.0|3.1|3.3
"AREE01500R"|0.0|3.1|3.3
"AREE01501T"|0.0|3.1|3.3
"AREE015096"|0.0|3.1|3.3
"AREE01700C"|2.5|3.1|3.3
"AREE01701D"|2.5|3.1|3.3
"AREE01702E"|2.5|3.1|3.3
"AREE01704L"|2.5|3.1|3.3
"AREE01708R"|2.5|3.1|3.3
"AREE019004"|0.0|3.1|3.3
"AREE019015"|0.0|3.1|3.3
"AREE019026"|0.0|3.1|3.3
"AREE019037"|0.0|3.1|3.3
"AREE01911L"|0.0|3.1|3.3
"AREE01913P"|0.0|3.1|3.3
"AREE03600T"|4.2|3.1|3.3
"AREE03601V"|4.2|3.1|3.3
"AREE036053"|4.2|3.1|3.3
"AREE81002P"|0.0|3.1|3.3
"AREE81004R"|0.0|3.1|3.3
"AREE81101D"|3.1|3.1|3.3
"AREE81102E"|3.1|3.1|3.3
"AREE81103G"|3.1|3.1|3.3
"AREE81202A"|3.8|3.1|3.3
"AREE81203B"|3.8|3.1|3.3
"AREE81204C"|3.8|3.1|3.3
"AREE81205D"|3.8|3.1|3.3
"AREE813015"|5.9|3.1|3.3
"AREE813026"|5.9|3.1|3.3
"AREE813037"|5.9|3.1|3.3
"AREE813048"|5.9|3.1|3.3
"AREE813059"|5.9|3.1|3.3
"AREE81306A"|5.9|3.1|3.3
"AREE81307B"|5.9|3.1|3.3
"AREE814011"|0.0|3.1|3.3
"AREE814022"|0.0|3.1|3.3
"AREE814033"|0.0|3.1|3.3
"AREE81501R"|0.0|3.1|3.3
"AREE81502T"|0.0|3.1|3.3
"AREE81503V"|0.0|3.1|3.3
"AREE81601L"|4.7|3.1|3.3
"AREE81701C"|0.0|3.1|3.3
"AREE81702D"|0.0|3.1|3.3
"AREE81703E"|0.0|3.1|3.3
"AREE818018"|3.1|3.1|3.3
"AREE818029"|3.1|3.1|3.3
"AREE81803A"|3.1|3.1|3.3
"AREE819014"|0.0|3.1|3.3
"AREE819025"|0.0|3.1|3.3
"AREE820018"|0.0|3.1|3.3
"AREE820029"|0.0|3.1|3.3
"AREE82003A"|0.0|3.1|3.3
"AREE82004B"|0.0|3.1|3.3
"AREE821014"|7.9|3.1|3.3
"AREE821025"|7.9|3.1|3.3
"AREE82201X"|5.0|3.1|3.3
"AREE822021"|5.0|3.1|3.3
"AREE822032"|5.0|3.1|3.3
"AREE82301Q"|4.5|3.1|3.3
"AREE82302R"|4.5|3.1|3.3
"AREE82303T"|4.5|3.1|3.3
"AREE82401G"|0.0|3.1|3.3
"AREE82402L"|0.0|3.1|3.3
"AREE82501B"|3.0|3.1|3.3
"AREE82502C"|3.0|3.1|3.3
"AREE82503D"|3.0|3.1|3.3
"AREE826017"|0.0|3.1|3.3
"AREE826028"|0.0|3.1|3.3
"AREE827013"|0.0|3.1|3.3
"AREE827046"|0.0|3.1|3.3
"AREE82801V"|0.0|3.1|3.3
"AREE82901P"|3.0|3.1|3.3
"AREE82902Q"|3.0|3.1|3.3
"AREE82903R"|3.0|3.1|3.3
"AREE82904T"|3.0|3.1|3.3
"AREE82905V"|3.0|3.1|3.3
"AREE82906X"|3.0|3.1|3.3
"AREE829071"|3.0|3.1|3.3
"AREE83001V"|0.0|3.1|3.3
