codice_utente|scuola|regione|nazionale
"CNEE83201C"|0|3.5|4.3
"CNEE83202D"|0|3.5|4.3
"CNEE833018"|0|3.5|4.3
"CNEE833029"|0|3.5|4.3
"CNEE83303A"|0|3.5|4.3
"CNEE834014"|4.3|3.5|4.3
"CNEE834025"|4.3|3.5|4.3
"CNEE83501X"|0|3.5|4.3
"CNEE835021"|0|3.5|4.3
"CNEE83601Q"|4.3|3.5|4.3
"CNEE83602R"|4.3|3.5|4.3
"CNEE83603T"|4.3|3.5|4.3
"CNEE83604V"|4.3|3.5|4.3
"CNEE83605X"|4.3|3.5|4.3
"CNEE83703N"|0|3.5|4.3
"CNEE83704P"|0|3.5|4.3
"CNEE83705Q"|0|3.5|4.3
"CNEE83801B"|0|3.5|4.3
"CNEE83802C"|0|3.5|4.3
"CNEE83803D"|0|3.5|4.3
"CNEE839017"|0|3.5|4.3
"CNEE839028"|0|3.5|4.3
"CNEE84001B"|0|3.5|4.3
"CNEE84002C"|0|3.5|4.3
"CNEE84003D"|0|3.5|4.3
"CNEE84004E"|0|3.5|4.3
"CNEE841017"|0|3.5|4.3
"CNEE841028"|0|3.5|4.3
"CNEE842013"|5.9|3.5|4.3
"CNEE842024"|5.9|3.5|4.3
"CNEE84301V"|3.3|3.5|4.3
"CNEE84302X"|3.3|3.5|4.3
"CNEE84401P"|0|3.5|4.3
"CNEE84402Q"|0|3.5|4.3
"CNEE84403R"|0|3.5|4.3
"CNEE84501E"|0|3.5|4.3
"CNEE84502G"|0|3.5|4.3
"CNEE84503L"|0|3.5|4.3
"CNEE84504N"|0|3.5|4.3
"CNEE84602B"|0|3.5|4.3
"CNEE84603C"|0|3.5|4.3
"CNEE84604D"|0|3.5|4.3
"CNEE84605E"|0|3.5|4.3
"CNEE847016"|5|3.5|4.3
"CNEE847027"|5|3.5|4.3
"CNEE847038"|5|3.5|4.3
"CNEE847049"|5|3.5|4.3
"CNEE84705A"|5|3.5|4.3
"CNEE848012"|1.8|3.5|4.3
"CNEE848023"|1.8|3.5|4.3
"CNEE848034"|1.8|3.5|4.3
"CNEE848045"|1.8|3.5|4.3
"CNEE848067"|1.8|3.5|4.3
"CNEE848078"|1.8|3.5|4.3
"CNEE848089"|1.8|3.5|4.3
"CNEE84901T"|0|3.5|4.3
"CNEE84902V"|0|3.5|4.3
"CNEE84903X"|0|3.5|4.3
"CNEE849052"|0|3.5|4.3
"CNEE849063"|0|3.5|4.3
"CNEE849074"|0|3.5|4.3
"CNEE850012"|2.4|3.5|4.3
"CNEE850023"|2.4|3.5|4.3
"CNEE850034"|2.4|3.5|4.3
"CNMM146006"|9.4|7.6|9
"CNMM147002"|3.6|7.6|9
"CNMM147013"|11.1|7.6|9
"CNMM14800T"|7.3|7.6|9
"CNMM14801V"|0|7.6|9
"CNMM14802X"|10|7.6|9
"CNMM14900N"|5.5|7.6|9
"CNMM14901P"|14.3|7.6|9
"CNMM15000T"|12.3|7.6|9
"CNMM153009"|2.5|7.6|9
"CNMM15302B"|0|7.6|9
"CNMM154005"|4.4|7.6|9
"CNMM154016"|28.6|7.6|9
"CNMM15700L"|4.2|7.6|9
"CNMM80201G"|7.1|7.6|9
"CNMM80202L"|60|7.6|9
"CNMM80203N"|0|7.6|9
"CNMM80301B"|15.4|7.6|9
"CNMM804017"|0|7.6|9
"CNMM805013"|25|7.6|9
"CNMM80601V"|0|7.6|9
"CNMM80701P"|0|7.6|9
"CNMM80702Q"|0|7.6|9
"CNMM80703R"|25|7.6|9
"CNMM80801E"|0|7.6|9
"CNMM80802G"|33.3|7.6|9
"CNMM80901A"|8.8|7.6|9
"CNMM81001E"|33.3|7.6|9
"CNMM81002G"|0|7.6|9
"CNMM81003L"|0|7.6|9
"CNMM81101A"|20|7.6|9
"CNMM81102B"|0|7.6|9
"CNMM81103C"||7.6|9
"CNMM812016"|0|7.6|9
"CNMM813012"|11.8|7.6|9
"CNMM813023"|0|7.6|9
"CNMM81401T"|0|7.6|9
"CNMM81402V"|0|7.6|9
"CNMM81403X"|50|7.6|9
"CNMM81501N"|16.7|7.6|9
"CNMM81502P"|0|7.6|9
"CNMM81601D"|0|7.6|9
"CNMM817019"|15.8|7.6|9
"CNMM81702A"|28.6|7.6|9
"CNMM81703B"|10|7.6|9
"CNMM818015"|7.7|7.6|9
"CNMM818026"|33.3|7.6|9
"CNMM819011"|0|7.6|9
"CNMM819022"|40|7.6|9
"CNMM819033"|0|7.6|9
"CNMM820015"|12.5|7.6|9
"CNMM820026"|33.3|7.6|9
"CNMM821011"|0|7.6|9
"CNMM82201R"|5.6|7.6|9
"CNMM82202T"|0|7.6|9
"CNMM82301L"|20|7.6|9
