cod_scuola|anno_corso|entrate|uscite
"AGPM03000A"|2|0|0
"AGPM03000A"|3|0|7.7
"AGPM03000A"|4|0|1.6
"AGPM03000A"|5|0|.6
"AGPM060006"|1|0|2.8
"AGPM060006"|2|0|1.6
"AGPM060006"|3|0|5
"AGPM060006"|4|0|2
"AGPM060006"|5|1|0
"AGPS00101A"|1|0|11.1
"AGPS00101A"|2|0|3.6
"AGPS00101A"|3|0|7.5
"AGPS00101A"|4|0|2.4
"AGPS00101A"|5|0|.7
"AGPS002016"|1|0|0
"AGPS002016"|2|0|0
"AGPS002016"|3|0|0
"AGPS002016"|4|0|0
"AGPS002016"|5|0|0
"AGPS002027"|1|1.8|0
"AGPS002027"|2|0|5.6
"AGPS002027"|3|0|1.8
"AGPS002027"|4|0|0
"AGPS002027"|5|0|2
"AGPS008015"|1|2.5|2.5
"AGPS008015"|2|3|6.1
"AGPS008015"|3|0|2.6
"AGPS008015"|4|0|0
"AGPS008015"|5|0|0
"AGPS02000P"|1|.4|0
"AGPS02000P"|2|0|0
"AGPS02000P"|3|.5|0
"AGPS02000P"|4|0|0
"AGPS02000P"|5|0|0
"AGPS030009"|1|5|6.2
"AGPS030009"|2|1.2|13.9
"AGPS030009"|3|5.3|6.8
"AGPS030009"|4|3.4|3.9
"AGPS030009"|5|3|3.5
"AGPS05000E"|1|6.1|25.1
"AGPS05000E"|2|2.2|12.4
"AGPS05000E"|3|1.5|12.6
"AGPS05000E"|4|0|4
"AGPS05000E"|5|.9|0
"AGPS060005"|1|0|0
"AGPS060005"|2|0|0
"AGPS060005"|3|0|0
"AGPS060005"|4|0|0
"AGPS060005"|5|0|0
"AGPS08000A"|1|0|0
"AGPS08000A"|2|0|2.2
"AGPS08000A"|3|0|2.3
"AGPS08000A"|4|0|0
"AGPS08000A"|5|0|0
"AGRA00301G"|1|7.1|14.3
"AGRA00301G"|2|0|14.3
"AGRA00301G"|3|0|0
"AGRA00301G"|4|0|16.7
"AGRA00301G"|5|0|0
"AGRC01000L"|1|30|17.1
"AGRC01000L"|2|8.8|10.3
"AGRC01000L"|3|2.5|1.7
"AGRC01000L"|4|1.9|1.9
"AGRC01000L"|5|.9|1.8
"AGRC01001N"|1|7.7|26.9
"AGRC01001N"|2|11.1|22.2
"AGRC01001N"|3|0|0
"AGRC01001N"|4|0|17.4
"AGRC01001N"|5|0|0
"AGRC01005T"|1|21.4|17.9
"AGRC01005T"|2|13.6|12.1
"AGRC01005T"|3|6.1|14.3
"AGRC01005T"|4|2.2|6.7
"AGRC01005T"|5|0|3.1
"AGRC01601L"|1|0|0
"AGRC01601L"|2|0|0
"AGRC01601L"|3|0|0
"AGRC01601L"|4|0|0
"AGRC01601L"|5||
"AGRC01602N"|1|0|0
"AGRC01602N"|2|0|0
"AGRC01602N"|3|0|0
"AGRC01602N"|4|0|0
"AGRC01602N"|5|0|0
"AGRH01201E"|1|8|8
"AGRH01201E"|2|11.6|11.6
"AGRH01201E"|3|0|0
"AGRH01201E"|4|0|.8
"AGRH01201E"|5|0|0
"AGRH01301A"|1|1.5|5.2
"AGRH01301A"|2|2.4|2.4
"AGRH01301A"|3|0|0
"AGRH01301A"|4|0|3.3
"AGRH01301A"|5|0|0
"AGRH02000C"|1|4.7|3.1
"AGRH02000C"|2|1.9|2.3
"AGRH02000C"|3|2|.8
"AGRH02000C"|4|.6|1.9
"AGRH02000C"|5|0|2.5
"AGRH02001D"|5||
"AGRI00601P"|1|0|0
"AGRI00601P"|2|0|0
"AGRI00601P"|3|0|0
"AGRI00601P"|4|0|0
"AGRI00601P"|5|0|0
"AGRI010009"|1|16.9|26.9
"AGRI010009"|2|.9|5.8
"AGRI010009"|3|1.5|8.1
"AGRI010009"|4|.8|7.3
"AGRI010009"|5|0|0
"AGRI011016"|1|24.2|17
"AGRI011016"|2|3.3|3.3
"AGRI011016"|3|0|0
"AGRI011016"|4|0|0
"AGRI011016"|5|0|0
"AGRI02000X"|1|1.4|7
"AGRI02000X"|2|0|1.9
"AGRI02000X"|3|0|3.7
"AGRI02000X"|4|0|0
"AGRI02000X"|5|0|0
"AGRI020011"|1|0|8.5
"AGRI020011"|2|0|0
"AGRI020011"|3|0|7.9
"AGRI020011"|4|0|0
"AGRI020011"|5|0|0
"AGRI040005"|1|0|0
"AGRI040005"|2|0|0
"AGRI040005"|3|0|0
"AGRI040005"|4|0|0
"AGRI040005"|5|0|6.5
"AGRI040016"|1|0|0
"AGRI040016"|2|0|0
"AGRI040016"|3|0|0
"AGRI040016"|4|0|0
"AGRI040016"|5|0|0
"AGRI040027"|1|0|0
"AGRI040027"|2|0|0
"AGRI040027"|3|0|0
"AGRI040027"|4|0|0
"AGRI040027"|5|0|0
"AGRI090006"|1|0|23.2
"AGRI090006"|2|0|8.4
"AGRI090006"|3|0|3.6
"AGRI090006"|4|0|2.9
"AGRI090006"|5|0|0
"AGRI090017"|1|0|17.6
"AGRI090017"|2|0|2.7
"AGRI090017"|3|0|0
"AGRI090017"|4|0|0
"AGRI090017"|5|0|0
"AGSD01000E"|1|2.9|1
"AGSD01000E"|2|1|0
"AGSD01000E"|3|0|1.1
"AGSD01000E"|4|0|0
"AGSD01000E"|5|0|1.5
"AGTA012016"|1|4.8|4.8
"AGTA012016"|2|0|0
"AGTA012016"|3|0|0
"AGTA012016"|4|0|0
"AGTA012016"|5|0|0
"AGTD00301T"|1|3.7|0
"AGTD00301T"|2|0|1.9
"AGTD00301T"|3|0|0
"AGTD00301T"|4|0|9.1
"AGTD00301T"|5|0|13.3
"AGTD00302V"|1|0|3.4
"AGTD00302V"|2|0|0
"AGTD00302V"|3|7|0
"AGTD00302V"|4|0|5.4
"AGTD00302V"|5|0|4.2
"AGTD006019"|1|0|0
"AGTD006019"|2|0|0
"AGTD006019"|3|0|0
"AGTD006019"|4|0|0
"AGTD006019"|5|0|0
"AGTD01301C"|1|2.1|2.1
"AGTD01301C"|2|0|0
"AGTD01301C"|3|0|0
"AGTD01301C"|4|0|0
"AGTD01301C"|5|0|0
"AGTD01351T"|5||
"AGTD014018"|1|0|2.6
"AGTD014018"|2|0|2.9
"AGTD014018"|3|2.8|0
"AGTD014018"|4|0|1.4
"AGTD014018"|5|0|0
"AGTD01601X"|1|0|0
"AGTD01601X"|2|0|0
"AGTD01601X"|3|0|0
"AGTD01601X"|4|0|0
"AGTD01601X"|5|0|0
"AGTD016519"|5||
"AGTD02000E"|1|0|11.7
"AGTD02000E"|2|0|5.9
"AGTD02000E"|3|0|7.7
"AGTD02000E"|4|0|6.3
"AGTD02000E"|5|0|0
"AGTD030005"|1|9.4|7.7
"AGTD030005"|2|1.1|2.3
"AGTD030005"|3|0|7
"AGTD030005"|4|0|4.5
"AGTD030005"|5|0|0
"AGTD03050E"|5||
"AGTD09000R"|1|0|1.4
"AGTD09000R"|2|0|1.8
"AGTD09000R"|3|0|3.2
"AGTD09000R"|4|0|.7
"AGTD09000R"|5|1.2|0
"AGTD09001T"|1|0|0
"AGTD09001T"|2|0|0
"AGTD09001T"|3|0|0
"AGTD09001T"|4|0|4.9
"AGTD09001T"|5|0|0
"AGTL011017"|1|10.3|13.8
"AGTL011017"|2|0|4.5
"AGTL011017"|3|6.7|13.3
"AGTL011017"|4|0|5.1
"AGTL011017"|5|0|0
"AGTL01401P"|1|3.1|3.1
"AGTL01401P"|2|5|3.3
"AGTL01401P"|3|0|0
"AGTL01401P"|4|0|2.7
"AGTL01401P"|5|0|1.6
"ALEE00101D"|1|0|0
"ALEE00101D"|2|0|0
"ALEE00101D"|3|0|0
"ALEE00101D"|4|0|3.8
"ALEE00101D"|5|0|2.2
"ALEE00103G"|1|0|0
"ALEE00103G"|2|0|0
"ALEE00103G"|3|0|0
"ALEE00103G"|4|0|0
"ALEE00103G"|5|0|0
"ALEE00104L"|1|0|0
"ALEE00104L"|2|0|0
"ALEE00104L"|3|0|0
"ALEE00104L"|4|0|0
"ALEE00104L"|5|0|0
"ALEE00105N"|1|6.7|0
"ALEE00105N"|2|0|0
"ALEE00105N"|3|0|0
"ALEE00105N"|4|0|0
"ALEE00105N"|5|0|12.5
"ALEE003015"|1|1.4|0
"ALEE003015"|2|0|1.4
"ALEE003015"|3|4.5|0
"ALEE003015"|4|1.6|0
"ALEE003015"|5|0|2.1
"ALEE003037"|1|0|0
"ALEE003037"|2|0|0
"ALEE003037"|3|0|0
"ALEE003037"|4|0|0
"ALEE003037"|5|0|0
"ALEE004011"|1|0|0
"ALEE004011"|2|0|0
"ALEE004011"|3|3.2|0
"ALEE004011"|4|0|0
"ALEE004011"|5|2.8|0
"ALEE004022"|1|0|2.4
"ALEE004022"|2|0|2.2
"ALEE004022"|3|0|4.9
"ALEE004022"|4|2.6|0
"ALEE004022"|5|0|0
"ALEE004033"|1|0|0
"ALEE004033"|2|0|5
"ALEE004033"|3|0|0
"ALEE004033"|4|0|0
"ALEE004033"|5|0|0
"ALEE004044"|1|0|0
"ALEE004044"|2|0|7.7
"ALEE004044"|3|0|0
"ALEE004044"|4|0|0
"ALEE004044"|5|0|0
"ALEE00701C"|1|0|2.2
"ALEE00701C"|2|0|2.1
"ALEE00701C"|3|0|2.2
"ALEE00701C"|4|0|2
"ALEE00701C"|5|0|0
"ALEE00702D"|1|0|0
"ALEE00702D"|2|0|2.2
"ALEE00702D"|3|0|0
"ALEE00702D"|4|0|0
"ALEE00702D"|5|0|0
"ALEE00705L"|1|0|0
"ALEE00705L"|2|0|0
"ALEE00705L"|3|0|5.6
"ALEE00705L"|4|0|0
"ALEE00705L"|5|0|0
"ALEE00709R"|1|0|0
"ALEE00709R"|2|0|0
"ALEE00709R"|3|0|0
"ALEE00709R"|4|0|0
"ALEE00709R"|5|0|0
"ALEE010018"|1|3.3|1.6
"ALEE010018"|2|0|0
"ALEE010018"|3|1.9|0
"ALEE010018"|4|0|1.1
"ALEE010018"|5|1.3|1.3
"ALEE010029"|1|0|0
"ALEE010029"|2|0|0
"ALEE010029"|3|0|0
"ALEE010029"|4|0|0
"ALEE010029"|5|0|0
"ALEE011014"|1|0|0
"ALEE011014"|2|0|0
"ALEE011014"|3|0|0
"ALEE011014"|4|0|0
"ALEE011014"|5|0|0
"ALEE011025"|1||
"ALEE011025"|2|0|0
"ALEE011025"|3|0|0
"ALEE011025"|4|0|0
"ALEE011025"|5|0|0
"ALEE011036"|1|0|0
"ALEE011036"|2|0|0
"ALEE011036"|3|0|0
"ALEE011036"|4|0|0
"ALEE011036"|5|0|0
"ALEE01108B"|1|0|0
"ALEE01108B"|2|0|0
"ALEE01108B"|3|0|0
"ALEE01108B"|4|0|0
"ALEE01108B"|5|0|0
"ALEE01109C"|1|0|0
"ALEE01109C"|2|0|0
"ALEE01109C"|3|0|0
"ALEE01109C"|4|0|0
"ALEE01109C"|5|0|0
"ALEE01402L"|1|1.1|0
"ALEE01402L"|2|1.2|1.2
"ALEE01402L"|3|0|0
"ALEE01402L"|4|0|0
"ALEE01402L"|5|0|0
"ALEE01403N"|1|0|0
"ALEE01403N"|2|0|0
"ALEE01403N"|3|0|0
"ALEE01403N"|4|0|0
"ALEE01403N"|5|11.1|0
"ALEE016017"|1|0|0
"ALEE016017"|2|0|0
"ALEE016017"|3|0|0
"ALEE016017"|4|0|0
"ALEE016017"|5|0|0
"ALEE016028"|1|0|2.8
"ALEE016028"|2|0|1.7
"ALEE016028"|3|0|2.9
"ALEE016028"|4|0|2.2
"ALEE016028"|5|1.8|0
"ALEE01604A"|1|0|0
"ALEE01604A"|2|0|0
"ALEE01604A"|3|0|0
"ALEE01604A"|4|7.7|0
"ALEE01604A"|5|0|0
"ALEE017013"|1|0|10
"ALEE017013"|2|0|0
"ALEE017013"|3|0|0
"ALEE017013"|4|0|0
"ALEE017013"|5|0|0
"ALEE017024"|1|3.3|0
"ALEE017024"|2|7.3|0
"ALEE017024"|3|0|2.8
"ALEE017024"|4|0|0
"ALEE017024"|5|0|0
"ALEE017035"|1|0|7.7
"ALEE017035"|2|0|0
"ALEE017035"|3|0|0
"ALEE017035"|4|0|0
"ALEE017035"|5|0|0
"ALEE017068"|1|0|0
"ALEE017068"|2|0|0
"ALEE017068"|3|0|0
"ALEE017068"|4|0|0
"ALEE017068"|5|0|0
"ALEE017079"|1|0|0
"ALEE017079"|2|0|0
"ALEE017079"|3|0|0
"ALEE017079"|4|0|0
"ALEE017079"|5|0|0
"ALEE02301A"|1|0|0
"ALEE02301A"|2|0|0
"ALEE02301A"|3|0|0
"ALEE02301A"|4|0|0
"ALEE02301A"|5|0|0
"ALEE02304D"|1|0|0
"ALEE02304D"|2|0|0
"ALEE02304D"|3|0|0
"ALEE02304D"|4|0|0
"ALEE02304D"|5|0|0
"ALEE024016"|1|0|0
"ALEE024016"|2|6.7|6.7
"ALEE024016"|3|0|0
"ALEE024016"|4|6.7|0
"ALEE024016"|5|0|0
"ALEE024038"|1|0|0
"ALEE024038"|2||
"ALEE024038"|3|0|0
"ALEE024038"|4|11.1|11.1
"ALEE024038"|5|0|8.3
"ALEE02405A"|1|0|0
"ALEE02405A"|2|0|0
"ALEE02405A"|3|0|0
"ALEE02405A"|4|0|0
"ALEE02405A"|5|0|0
"ALEE02408D"|1|0|0
"ALEE02408D"|2|0|0
"ALEE02408D"|3|5.6|0
"ALEE02408D"|4|0|3.7
"ALEE02408D"|5|0|0
"ALEE02409E"|1|2.7|0
"ALEE02409E"|2|2.6|0
"ALEE02409E"|3|0|0
"ALEE02409E"|4|5.6|0
"ALEE02409E"|5|0|0
"ALEE025034"|1|0|0
"ALEE025034"|2|0|0
"ALEE025034"|3|0|0
"ALEE025034"|4|0|0
"ALEE025034"|5|0|0
"ALEE025045"|1|0|0
"ALEE025045"|2|0|0
"ALEE025045"|3|0|0
"ALEE025045"|4|0|0
"ALEE025045"|5|0|0
"ALEE02702P"|1|0|0
"ALEE02702P"|2|0|0
"ALEE02702P"|3|0|0
"ALEE02702P"|4|0|0
"ALEE02702P"|5|0|0
"ALEE02705T"|1|0|0
"ALEE02705T"|2|0|0
"ALEE02705T"|3|0|0
"ALEE02705T"|4|0|0
"ALEE02705T"|5|0|0
"ALEE02717B"|1|0|0
"ALEE02717B"|2|0|0
"ALEE02717B"|3|0|0
"ALEE02717B"|4|0|0
"ALEE02717B"|5|0|0
"ALEE02720G"|1|0|0
"ALEE02720G"|2|0|0
"ALEE02720G"|3|0|0
"ALEE02720G"|4|0|0
"ALEE02720G"|5|0|0
"ALEE033011"|1|0|0
"ALEE033011"|2|0|0
"ALEE033011"|3|0|0
"ALEE033011"|4|0|0
"ALEE033011"|5|0|0
"ALEE033033"|1|1.4|0
"ALEE033033"|2|1.5|0
"ALEE033033"|3|1.4|0
"ALEE033033"|4|1.4|0
"ALEE033033"|5|2.1|0
"ALEE033066"|1|0|0
"ALEE033066"|2|0|0
"ALEE033066"|3|0|0
"ALEE033066"|4|0|0
"ALEE033066"|5|0|0
"ALEE034062"|1|0|1.4
"ALEE034062"|2|3.1|0
"ALEE034062"|3|0|0
"ALEE034062"|4|1.4|0
"ALEE034062"|5|1.3|0
"ALEE034073"|1|0|0
"ALEE034073"|2|0|12.5
"ALEE034073"|3|0|0
"ALEE034073"|4|0|0
"ALEE034073"|5|0|10
"ALEE034129"|1|0|0
"ALEE034129"|2|0|0
"ALEE034129"|3|0|0
"ALEE034129"|4|0|0
"ALEE034129"|5|0|0
"ALEE03501L"|1|2.7|0
"ALEE03501L"|2|0|0
"ALEE03501L"|3|0|0
"ALEE03501L"|4|5|0
"ALEE03501L"|5|0|0
"ALEE03502N"|1|1.7|0
"ALEE03502N"|2|2|0
"ALEE03502N"|3|10|0
"ALEE03502N"|4|5|0
"ALEE03502N"|5|0|0
"ALEE03601C"|1|0|0
"ALEE03601C"|2|0|0
"ALEE03601C"|3|0|0
"ALEE03601C"|4|3|0
"ALEE03601C"|5|0|0
"ALEE03603E"|1|0|0
"ALEE03603E"|2|1.7|0
"ALEE03603E"|3|1.5|1.5
"ALEE03603E"|4|0|1.3
"ALEE03603E"|5|0|0
"ALEE03606N"|1||
"ALEE03606N"|2|0|12.5
"ALEE03606N"|3|0|0
"ALEE03606N"|4|0|0
"ALEE03606N"|5|0|0
"ALEE037018"|1|25|0
"ALEE037018"|2|0|0
"ALEE037018"|3|0|0
"ALEE037018"|4|0|0
"ALEE037018"|5|0|0
"ALEE03703A"|1|0|0
"ALEE03703A"|2|0|0
"ALEE03703A"|3|0|0
"ALEE03703A"|4|0|0
"ALEE03703A"|5|0|0
"ALEE03704B"|1|0|3
"ALEE03704B"|2|0|0
"ALEE03704B"|3|0|1
"ALEE03704B"|4|0|0
"ALEE03704B"|5|0|0
"ALEE80501Q"|1|0|0
"ALEE80501Q"|2|0|0
"ALEE80501Q"|3|0|0
"ALEE80501Q"|4|0|0
"ALEE80501Q"|5|0|0
"ALEE80502R"|1|0|0
"ALEE80502R"|2|0|0
"ALEE80502R"|3|0|0
"ALEE80502R"|4|0|0
"ALEE80502R"|5|0|0
"ALEE80504V"|1|0|0
"ALEE80504V"|2|0|0
"ALEE80504V"|3|0|0
"ALEE80504V"|4|0|0
"ALEE80504V"|5|0|0
"ALEE80601G"|1|0|0
"ALEE80601G"|2|0|0
"ALEE80601G"|3|0|0
"ALEE80601G"|4|0|0
"ALEE80601G"|5|0|0
"ALEE80602L"|1|0|0
"ALEE80602L"|2|0|0
"ALEE80602L"|3|0|0
"ALEE80602L"|4|16.7|0
"ALEE80602L"|5|0|0
"ALEE80603N"|1|0|0
"ALEE80603N"|2|0|0
"ALEE80603N"|3|0|0
"ALEE80603N"|4|0|0
"ALEE80603N"|5|0|0
"ALEE80604P"|1|0|11.1
"ALEE80604P"|2|0|0
"ALEE80604P"|3|0|16.7
"ALEE80604P"|4|0|33.3
"ALEE80604P"|5|0|14.3
"ALEE80606R"|1|2.9|0
"ALEE80606R"|2|0|0
"ALEE80606R"|3|0|0
"ALEE80606R"|4|0|0
"ALEE80606R"|5|3.1|3.1
"ALEE80607T"|1|0|0
"ALEE80607T"|2|0|0
"ALEE80607T"|3|0|0
"ALEE80607T"|4|0|0
"ALEE80607T"|5|0|0
"ALEE80608V"|1|0|0
"ALEE80608V"|2|0|0
"ALEE80608V"|3|0|0
"ALEE80608V"|4|0|0
"ALEE80608V"|5|0|0
"ALEE80609X"|1|0|0
"ALEE80609X"|2|0|0
"ALEE80609X"|3|0|0
"ALEE80609X"|4|0|0
"ALEE80609X"|5|0|0
"ALEE80701B"|1|0|2
"ALEE80701B"|2|0|0
"ALEE80701B"|3|0|0
"ALEE80701B"|4|0|1.9
"ALEE80701B"|5|0|1.9
"ALEE80702C"|1|0|0
"ALEE80702C"|2|0|0
"ALEE80702C"|3|0|0
"ALEE80702C"|4|0|0
"ALEE80702C"|5|0|0
"ALEE80703D"|1|0|0
"ALEE80703D"|2|0|0
"ALEE80703D"|3|0|6.7
"ALEE80703D"|4|0|0
"ALEE80703D"|5|0|0
"ALEE808017"|1|0|0
"ALEE808017"|2|0|0
"ALEE808017"|3|0|0
"ALEE808017"|4|0|0
"ALEE808017"|5|0|0
"ALEE808028"|1|5.3|0
"ALEE808028"|2|0|0
"ALEE808028"|3|0|0
"ALEE808028"|4|7.7|0
"ALEE808028"|5|0|0
"ALEE808039"|1|0|0
"ALEE808039"|2|0|7.7
"ALEE808039"|3|0|0
"ALEE808039"|4|0|0
"ALEE808039"|5|0|0
"ALEE80804A"|1|0|0
"ALEE80804A"|2|0|0
"ALEE80804A"|3|0|0
"ALEE80804A"|4|0|0
"ALEE80804A"|5|0|0
"ALEE809013"|1|0|0
"ALEE809013"|2|0|0
"ALEE809013"|3|0|0
"ALEE809013"|4|0|0
"ALEE809013"|5|0|0
"ALEE809024"|1|0|0
"ALEE809024"|2|0|0
"ALEE809024"|3|0|0
"ALEE809024"|4|0|0
"ALEE809024"|5|0|0
"ALEE809035"|1|7.1|0
"ALEE809035"|2|0|0
"ALEE809035"|3|0|0
"ALEE809035"|4|6.3|0
"ALEE809035"|5|0|0
"ALEE809046"|1|0|0
"ALEE809046"|2|0|0
"ALEE809046"|3|0|0
"ALEE809046"|4|0|0
"ALEE809046"|5|0|0
"ALEE810017"|1|0|0
"ALEE810017"|2|0|0
"ALEE810017"|3|0|0
"ALEE810017"|4|0|0
"ALEE810017"|5|0|0
"ALEE810028"|1|0|0
"ALEE810028"|2|0|0
"ALEE810028"|3|0|0
"ALEE810028"|4|0|0
"ALEE810028"|5|0|0
"ALEE810039"|1|0|0
"ALEE810039"|2|0|0
"ALEE810039"|3|0|0
"ALEE810039"|4|0|0
"ALEE810039"|5|0|0
"ALEE81004A"|1|28.6|0
"ALEE81004A"|2|0|0
"ALEE81004A"|3|0|8.3
"ALEE81004A"|4|0|0
"ALEE81004A"|5|0|0
"ALEE811013"|1|0|11.8
"ALEE811013"|2|4.8|0
"ALEE811013"|3|0|0
"ALEE811013"|4|0|0
"ALEE811013"|5|0|0
"ALEE811024"|1|9.1|0
"ALEE811024"|2|7.1|0
"ALEE811024"|3|0|0
"ALEE811024"|4|0|0
"ALEE811024"|5|0|0
"ALEE811035"|1|0|11.1
"ALEE811035"|2|0|12.5
"ALEE811035"|3|12.5|0
"ALEE811035"|4|0|0
"ALEE811035"|5|0|0
"ALEE811046"|1|0|0
"ALEE811046"|2|0|0
"ALEE811046"|3|0|0
"ALEE811046"|4|0|9.5
"ALEE811046"|5|0|5
"ALEE811057"|1|0|0
"ALEE811057"|2|0|0
"ALEE811057"|3|0|0
"ALEE811057"|4|0|0
"ALEE811057"|5||
"ALEE81201V"|1|0|0
"ALEE81201V"|2|0|0
"ALEE81201V"|3|0|9.1
"ALEE81201V"|4|0|100
"ALEE81201V"|5|0|0
"ALEE81202X"|1|0|0
"ALEE81202X"|2|0|0
"ALEE81202X"|3|0|5
"ALEE81202X"|4|0|0
"ALEE81202X"|5|0|0
"ALEE812031"|1||
"ALEE812031"|2|0|0
"ALEE812031"|3|0|0
"ALEE812031"|4|0|0
"ALEE812031"|5|0|9.1
"ALEE812042"|1|0|0
"ALEE812042"|2|0|0
"ALEE812042"|3|0|0
"ALEE812042"|4|0|0
"ALEE812042"|5|0|0
"ALEE812053"|1|0|5.9
"ALEE812053"|2|0|0
"ALEE812053"|3|0|0
"ALEE812053"|4|0|0
"ALEE812053"|5|0|15.4
"ALEE812064"|1|0|0
"ALEE812064"|2|0|0
"ALEE812064"|3|0|0
"ALEE812064"|4|0|0
"ALEE812064"|5|0|0
"ALEE81301P"|1|0|6.3
"ALEE81301P"|2|0|0
"ALEE81301P"|3|2|0
"ALEE81301P"|4|1.9|0
"ALEE81301P"|5|2.3|0
"ALEE81302Q"|1|0|0
"ALEE81302Q"|2|0|0
"ALEE81302Q"|3|0|0
"ALEE81302Q"|4|0|0
"ALEE81302Q"|5|0|0
"ALEE81402G"|1|0|33.3
"ALEE81402G"|2|0|0
"ALEE81402G"|3|0|0
"ALEE81402G"|4|0|10
"ALEE81402G"|5|0|0
"ALEE81403L"|1|0|0
"ALEE81403L"|2|10|0
"ALEE81403L"|3|0|0
"ALEE81403L"|4|0|0
"ALEE81403L"|5|0|0
"ALEE81404N"|1|0|12.5
"ALEE81404N"|2|0|7.7
"ALEE81404N"|3|0|0
"ALEE81404N"|4|0|0
"ALEE81404N"|5|0|0
"ALEE81405P"|1|55.6|0
"ALEE81405P"|2|14.3|0
"ALEE81405P"|3|0|0
"ALEE81405P"|4|14.3|0
"ALEE81405P"|5|0|0
"ALEE81501A"|1|4.9|2.4
"ALEE81501A"|2|9.5|0
"ALEE81501A"|3|11.1|11.1
"ALEE81501A"|4|0|0
"ALEE81501A"|5|4|0
"ALEE81502B"|1|2.1|6.3
"ALEE81502B"|2|0|2.3
"ALEE81502B"|3|3.2|0
"ALEE81502B"|4|0|2.1
"ALEE81502B"|5|2.2|0
"ALEE81503C"|1|0|0
"ALEE81503C"|2|0|5.6
"ALEE81503C"|3|0|0
"ALEE81503C"|4|22.2|0
"ALEE81503C"|5|0|0
"ALEE816016"|1|0|0
"ALEE816016"|2|0|0
"ALEE816016"|3|0|0
"ALEE816016"|4|0|2.8
"ALEE816016"|5|0|0
"ALEE816027"|1|0|0
"ALEE816027"|2|0|0
"ALEE816027"|3|0|0
"ALEE816027"|4|0|0
"ALEE816027"|5|0|0
"ALEE816038"|1|0|0
"ALEE816038"|2|0|0
"ALEE816038"|3|0|7.7
"ALEE816038"|4|0|20
"ALEE816038"|5|0|0
"ALEE816049"|1|0|0
"ALEE816049"|2|0|0
"ALEE816049"|3|0|0
"ALEE816049"|4|0|0
"ALEE816049"|5|0|0
"ALEE81605A"|1|0|5.6
"ALEE81605A"|2|0|7.1
"ALEE81605A"|3|8.3|0
"ALEE81605A"|4|0|0
"ALEE81605A"|5|0|5.6
"ALEE81606B"|1|0|0
"ALEE81606B"|2|0|0
"ALEE81606B"|3|0|0
"ALEE81606B"|4|0|0
"ALEE81606B"|5|0|0
"ALEE817012"|1|3|0
"ALEE817012"|2|0|0
"ALEE817012"|3|0|3.7
"ALEE817012"|4|0|3.3
"ALEE817012"|5|2.7|0
"ALEE817023"|1|0|0
"ALEE817023"|2|0|0
"ALEE817023"|3|0|0
"ALEE817023"|4|0|0
"ALEE817023"|5|0|0
"ALEE817034"|1|0|0
"ALEE817034"|2|0|0
"ALEE817034"|3|0|0
"ALEE817034"|4|0|5
"ALEE817034"|5|5|0
"ALEE817045"|1|0|0
"ALEE817045"|2|0|0
"ALEE817045"|3|0|0
"ALEE817045"|4|0|0
"ALEE817045"|5|0|0
"ALEE817056"|1|0|0
"ALEE817056"|2|0|0
"ALEE817056"|3|0|0
"ALEE817056"|4|0|0
"ALEE817056"|5|0|0
"ALEE81801T"|1|12.5|0
"ALEE81801T"|2|0|0
"ALEE81801T"|3|5|0
"ALEE81801T"|4|0|6.7
"ALEE81801T"|5|4.8|0
"ALEE81802V"|1|0|27.8
"ALEE81802V"|2|0|0
"ALEE81802V"|3|10|0
"ALEE81802V"|4|0|0
"ALEE81802V"|5|0|0
"ALEE81803X"|1|0|0
"ALEE81803X"|2|0|0
"ALEE81803X"|3|0|0
"ALEE81803X"|4|0|0
"ALEE81803X"|5|0|22.2
"ALEE818041"|1|0|0
"ALEE818041"|2|0|0
"ALEE818041"|3|0|0
"ALEE818041"|4|16.7|0
"ALEE818041"|5|10|0
"ALEE818052"|1|62.5|0
"ALEE818052"|2|0|7.1
"ALEE818052"|3|0|0
"ALEE818052"|4|0|0
"ALEE818052"|5|0|0
"ALEE818063"|1|0|0
"ALEE818063"|2|0|0
"ALEE818063"|3|15.4|0
"ALEE818063"|4|0|11.8
"ALEE818063"|5|6.7|0
"ALEE818074"|1|0|18.8
"ALEE818074"|2|0|0
"ALEE818074"|3|0|12.5
"ALEE818074"|4|0|7.1
"ALEE818074"|5|0|8.3
"ALEE81901N"|1|0|7.7
"ALEE81901N"|2|0|0
"ALEE81901N"|3|2.1|4.3
"ALEE81901N"|4|0|4.8
"ALEE81901N"|5|0|2.3
"ALEE82001T"|1|0|0
"ALEE82001T"|2|0|2.9
"ALEE82001T"|3|0|0
"ALEE82001T"|4|0|0
"ALEE82001T"|5|0|0
"ALEE82002V"|1|0|0
"ALEE82002V"|2|0|0
"ALEE82002V"|3|0|0
"ALEE82002V"|4|0|0
"ALEE82002V"|5|0|0
"ALEE82003X"|1|0|0
"ALEE82003X"|2|0|0
"ALEE82003X"|3|0|0
"ALEE82003X"|4|0|0
"ALEE82003X"|5|0|0
"ALEE820041"|1|0|0
"ALEE820041"|2|0|0
"ALEE820041"|3|0|0
"ALEE820041"|4|0|0
"ALEE820041"|5|0|0
"ALEE82101N"|1|0|1.9
"ALEE82101N"|2|3.3|1.6
"ALEE82101N"|3|0|0
"ALEE82101N"|4|0|0
"ALEE82101N"|5|0|0
